"GEO_ID","NAME","P3_001N","P3_001NA","P3_002N","P3_002NA","P3_003N","P3_003NA","P3_004N","P3_004NA","P3_005N","P3_005NA","P3_006N","P3_006NA","P3_007N","P3_007NA","P3_008N","P3_008NA","P3_009N","P3_009NA","P3_010N","P3_010NA","P3_011N","P3_011NA","P3_012N","P3_012NA","P3_013N","P3_013NA","P3_014N","P3_014NA","P3_015N","P3_015NA","P3_016N","P3_016NA","P3_017N","P3_017NA","P3_018N","P3_018NA","P3_019N","P3_019NA","P3_020N","P3_020NA","P3_021N","P3_021NA","P3_022N","P3_022NA","P3_023N","P3_023NA","P3_024N","P3_024NA","P3_025N","P3_025NA","P3_026N","P3_026NA","P3_027N","P3_027NA","P3_028N","P3_028NA","P3_029N","P3_029NA","P3_030N","P3_030NA","P3_031N","P3_031NA","P3_032N","P3_032NA","P3_033N","P3_033NA","P3_034N","P3_034NA","P3_035N","P3_035NA","P3_036N","P3_036NA","P3_037N","P3_037NA","P3_038N","P3_038NA","P3_039N","P3_039NA","P3_040N","P3_040NA","P3_041N","P3_041NA","P3_042N","P3_042NA","P3_043N","P3_043NA","P3_044N","P3_044NA","P3_045N","P3_045NA","P3_046N","P3_046NA","P3_047N","P3_047NA","P3_048N","P3_048NA","P3_049N","P3_049NA","P3_050N","P3_050NA","P3_051N","P3_051NA","P3_052N","P3_052NA","P3_053N","P3_053NA","P3_054N","P3_054NA","P3_055N","P3_055NA","P3_056N","P3_056NA","P3_057N","P3_057NA","P3_058N","P3_058NA","P3_059N","P3_059NA","P3_060N","P3_060NA","P3_061N","P3_061NA","P3_062N","P3_062NA","P3_063N","P3_063NA","P3_064N","P3_064NA","P3_065N","P3_065NA","P3_066N","P3_066NA","P3_067N","P3_067NA","P3_068N","P3_068NA","P3_069N","P3_069NA","P3_070N","P3_070NA","P3_071N","P3_071NA",
"0500000US48409","San Patricio County, Texas","51377","null","40068","null","32441","null","872","null","413","null","673","null","48","null","5621","null","11309","null","11124","null","105","null","626","null","131","null","19","null","10066","null","8","null","15","null","4","null","35","null","6","null","0","null","84","null","16","null","9","null","0","null","161","null","14","null","1","null","0","null","24","null","4","null","0","null","104","null","2","null","0","null","0","null","0","null","0","null","10","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","22","null","0","null","0","null","6","null","3","null","3","null","0","null","0","null","2","null","0","null","0","null","3","null","0","null","2","null","0","null","3","null","2","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null",
"0500000US48411","San Saba County, Texas","4606","null","4244","null","3529","null","121","null","32","null","15","null","1","null","546","null","362","null","342","null","6","null","51","null","11","null","0","null","263","null","1","null","0","null","0","null","0","null","0","null","0","null","7","null","2","null","1","null","0","null","17","null","4","null","0","null","0","null","2","null","0","null","0","null","3","null","0","null","7","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48413","Schleicher County, Texas","1867","null","1624","null","1105","null","23","null","14","null","10","null","0","null","472","null","243","null","233","null","1","null","12","null","0","null","0","null","213","null","0","null","1","null","0","null","0","null","4","null","0","null","0","null","1","null","0","null","1","null","9","null","3","null","0","null","0","null","4","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48415","Scurry County, Texas","12649","null","11117","null","8408","null","538","null","91","null","61","null","1","null","2018","null","1532","null","1502","null","35","null","171","null","10","null","1","null","1254","null","0","null","3","null","0","null","3","null","0","null","0","null","18","null","1","null","0","null","6","null","28","null","11","null","0","null","0","null","3","null","0","null","0","null","8","null","0","null","1","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48417","Shackelford County, Texas","2362","null","2237","null","2118","null","10","null","7","null","11","null","0","null","91","null","125","null","115","null","0","null","36","null","5","null","0","null","67","null","2","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","0","null","9","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48419","Shelby County, Texas","18071","null","16744","null","11895","null","2858","null","109","null","248","null","11","null","1623","null","1327","null","1272","null","71","null","228","null","17","null","3","null","895","null","10","null","3","null","0","null","10","null","3","null","0","null","22","null","3","null","3","null","4","null","48","null","13","null","1","null","1","null","4","null","0","null","0","null","18","null","9","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","2","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null",
"0500000US48421","Sherman County, Texas","1974","null","1590","null","1201","null","7","null","26","null","3","null","0","null","353","null","384","null","365","null","4","null","29","null","1","null","0","null","313","null","3","null","4","null","3","null","3","null","0","null","0","null","4","null","1","null","0","null","0","null","13","null","1","null","0","null","4","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","6","null","0","null","0","null","2","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48423","Smith County, Texas","177458","null","163017","null","115104","null","28994","null","1193","null","3209","null","74","null","14443","null","14441","null","14001","null","825","null","2784","null","415","null","44","null","9318","null","185","null","36","null","19","null","142","null","16","null","0","null","166","null","27","null","24","null","0","null","397","null","123","null","12","null","0","null","45","null","26","null","3","null","133","null","24","null","12","null","2","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","6","null","0","null","6","null","37","null","0","null","2","null","6","null","6","null","2","null","0","null","0","null","0","null","0","null","5","null","7","null","0","null","0","null","9","null","0","null","6","null","5","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null",
"0500000US48425","Somervell County, Texas","6968","null","6246","null","5754","null","27","null","67","null","37","null","0","null","361","null","722","null","689","null","16","null","156","null","5","null","1","null","500","null","2","null","0","null","0","null","6","null","0","null","0","null","1","null","0","null","0","null","2","null","28","null","2","null","0","null","5","null","0","null","0","null","0","null","9","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","4","null","1","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48427","Starr County, Texas","46110","null","24066","null","15237","null","51","null","178","null","82","null","1","null","8517","null","22044","null","21977","null","33","null","41","null","1","null","0","null","21802","null","1","null","0","null","6","null","10","null","0","null","0","null","65","null","0","null","13","null","5","null","51","null","2","null","0","null","0","null","6","null","4","null","0","null","37","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","15","null","0","null","3","null","6","null","0","null","0","null","0","null","0","null","0","null","4","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null",
"0500000US48429","Stephens County, Texas","7127","null","6574","null","5603","null","216","null","42","null","43","null","1","null","669","null","553","null","512","null","16","null","120","null","0","null","3","null","361","null","0","null","0","null","0","null","1","null","0","null","0","null","7","null","0","null","0","null","4","null","25","null","7","null","0","null","0","null","0","null","0","null","5","null","13","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","16","null","2","null","0","null","7","null","0","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48431","Sterling County, Texas","1015","null","906","null","815","null","3","null","4","null","1","null","2","null","81","null","109","null","104","null","0","null","21","null","3","null","0","null","80","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48433","Stonewall County, Texas","1003","null","923","null","848","null","14","null","5","null","5","null","0","null","51","null","80","null","73","null","9","null","14","null","1","null","0","null","48","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","2","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null",
"0500000US48435","Sutton County, Texas","2555","null","1963","null","1561","null","8","null","11","null","8","null","0","null","375","null","592","null","580","null","0","null","16","null","0","null","0","null","562","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","8","null","1","null","0","null","0","null","0","null","0","null","0","null","6","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48437","Swisher County, Texas","5269","null","4532","null","3236","null","344","null","41","null","12","null","3","null","896","null","737","null","715","null","15","null","74","null","5","null","0","null","614","null","5","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","16","null","5","null","0","null","0","null","0","null","1","null","0","null","5","null","0","null","3","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US48439","Tarrant County, Texas","1574046","null","1378945","null","827823","null","262756","null","13914","null","99666","null","3096","null","171690","null","195101","null","187702","null","8715","null","19968","null","7871","null","636","null","140377","null","2186","null","894","null","145","null","3050","null","171","null","26","null","2409","null","512","null","566","null","176","null","6585","null","1474","null","268","null","53","null","893","null","261","null","55","null","2621","null","304","null","360","null","34","null","39","null","2","null","135","null","28","null","17","null","7","null","4","null","13","null","12","null","5","null","723","null","94","null","14","null","469","null","17","null","31","null","4","null","26","null","44","null","0","null","9","null","8","null","7","null","0","null","0","null","0","null","76","null","33","null","38","null","5","null","0","null","0","null","0","null","15","null","15","null",
