super_opeid,name,czname,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,opeid,opeid_name,superopeid_name
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41637,BITTERROOT SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41638,MASTER EDUCATORS BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41639,L.A. BARBER COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41641,MONTANA ACADEMY OF SALONS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41644,ANGELES INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41647,KEWEENAW BAY OJIBWA COMMUNITY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41649,BARONE BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41650,MERIDIAN INSTITUTE OF SURGICAL ASSISTING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41653,ACADEMY WAUKESHA (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41655,ACAYDIA SCHOOL OF AESTHETICS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41658,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41659,PAUL MITCHELL THE SCHOOL FRESNO,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41660,MANHATTAN INSTITUTE (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41667,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41668,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41669,COSMETIC ARTS INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41670,PAUL MITCHELL THE SCHOOL-TEMECULA,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41671,AVEDA INSTITUTE DENVER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41673,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41674,"SAGE SCHOOL OF MASSAGE, LLC",COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41675,WORLD A CUTS BARBER INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41676,FINGER LAKES SCHOOL OF MASSAGE (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41677,ARTISAN COLLEGE OF COSMETOLOGY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41678,INNOVATIONS DESIGN ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41685,SOLEX COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41686,COLLEGE OF MASSAGE THERAPY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41687,LAWYER'S ASSISTANT SCHOOL OF DALLAS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41688,ABC BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41689,HOLISTIC MASSAGE TRAINING INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41690,SALON & SPA INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41691,DIAMONDS COSMETOLOGY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41692,TRAMY BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41693,SCHOLARS COSMETOLOGY UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41694,NORTHERN VIRGINIA SCHOOL OF THERAPEUTIC MASSAGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41697,UNITEK COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41698,GURNICK ACADEMY OF MEDICAL ARTS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41699,AMERICAN BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41701,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41702,PAUL MITCHELL THE SCHOOL COLORADO SPRINGS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41703,BEAUTY ACADEMY OF SOUTH FLORIDA,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41706,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41707,PAUL MITCHELL THE SCHOOL ST LOUIS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41708,UNITY COSMETOLOGY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41710,ADVANCED TRAINING INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41711,PAUL MITCHELL THE SCHOOL-DELAWARE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41714,AVEDA INSTITUTE PORTLAND,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41715,COSMOPOLITAN BEAUTY & TECH SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41717,AVANT GARD THE SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41720,SOUTHERN CALIFORNIA UNIVERSITY SOMA,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41721,CCIC BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41722,NORTHWESTERN INSTITUTE OF HEALTH AND TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41723,"ETERNITY COSMETOLOGY SCHOOL, CORP.",COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41725,ROLF INSTITUTE OF STRUCTURAL INTEGRATION (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41727,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41728,BODY THERAPY INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41729,ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41731,LAB PAUL MITCHELL PARTNER SCHOOL (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41732,TAYLOR ANDREWS ACADEMY OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41734,SANTA ANA BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41737,GRACE COLLEGE OF DIVINITY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41738,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41739,COSMETOLOGY COLLEGE OF FRANKLIN COUNTY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41740,SKIN INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41741,PAUL MITCHELL THE SCHOOL PHOENIX,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41742,ALL BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41744,ROCHESTER SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41745,AVEDA INSTITUTE OF NEW MEXICO (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41748,AMERICAN TRADE SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41749,ESTELLE INTERNATIONAL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41750,UNIVERSAL SPA TRAINING ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41751,PAUL MITCHELL THE SCHOOL HONOLULU,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41752,PAUL MITCHELL THE SCHOOL EAST BAY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41753,PENROSE ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41754,ELITE COSMETOLOGY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41756,PARK AVENUE SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41757,ACADEMY OF AESTHETIC ARTS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41758,J RENEE CAREER FACILITATION,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41759,GEISINGER-LEWISTOWN HOSPITAL SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41763,BERGIN UNIVERSITY OF CANINE STUDIES,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41767,AVEDA INSTITUTE BOISE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41768,PROGRESSIVE TRAINING CENTERS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41769,AMERICAN HEALTH INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41772,REAL BARBERS COLLEGE (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41774,CAPILO SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41775,PURE AESTHETICS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41776,LINDSEY INSTITUTE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41777,TRI-STATE INSTITUTE OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41778,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41780,SIMMONS COLLEGE OF KENTUCKY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41781,CAROLINA COLLEGE OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41782,VOGUE COLLEGE - SAN ANTONIO,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41783,VOGUE COLLEGE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41784,VOGUE COLLEGE - MCALLEN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41785,VOGUE COLLEGE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41787,ATELIER ESTHETIQUE INSTITUTE OF ESTHETICS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41789,ASHDOWN COLLEGE OF HEALTH SCIENCES,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41791,PCCTI  IT & HEALTHCARE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41792,ADVANCED COLLEGE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41795,NORTH AMERICAN UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41796,ENTOURAGE INSTITUTE OF BEAUTY AND ESTHETICS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41797,UNITED BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41799,TOMORROW'S IMAGE BARBER ACADEMY OF VIRGINIA,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41800,CINTA AVEDA INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
